,region,gravity,type,2016,2017,2018,2019,2020,2021
246,Республика Тыва,тяжких,несовершеннолетними или при их соучастии,29.147,27.311,25.488,28.666,21.076,21.794
247,Республика Хакасия,тяжких,несовершеннолетними или при их соучастии,8.57,5.952,8.186,4.103,8.797,5.451
248,Томская область,тяжких,несовершеннолетними или при их соучастии,11.052,7.322,8.254,10.209,8.617,4.111
249,Амурская область,тяжких,несовершеннолетними или при их соучастии,20.355,19.083,16.407,16.516,16.328,11.895
250,Еврейская автономная область,тяжких,несовершеннолетними или при их соучастии,12.039,18.877,19.134,11.881,18.319,14.696
251,Камчатский край,тяжких,несовершеннолетними или при их соучастии,6.01,7.308,7.922,6.99,9.584,6.096
252,Магаданская область,тяжких,несовершеннолетними или при их соучастии,15.716,19.922,8.328,11.329,10.703,7.912
253,Приморский край,тяжких,несовершеннолетними или при их соучастии,11.301,10.348,8.782,9.513,8.703,9.372
254,Республика Саха (Якутия),тяжких,несовершеннолетними или при их соучастии,10.107,10.074,8.4,13.03,7.819,6.008
255,Сахалинская область,тяжких,несовершеннолетними или при их соучастии,11.697,12.312,9.792,10.62,14.746,15.032
